pathway_size	DIS_genes	DIS_genes_add	rawp_score_max	rawp_wald_max	rawp_lr_max	rawp_score_sum2	rawp_wald_sum2	rawp_lr_sum	adjp_score_max	adjp_wald_max	adjp_lr_max	adjp_score_sum2	adjp_wald_sum2	adjp_lr_sum	pathway	address	genes
2426	 500	SOD1	ALS2 SPG11 NEFH	0	0.255054	0.278511	0	0.3118325	0.3115505	0	1	1	0	1	1	GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	TMEM106B ADAM15 CNTN2 C6orf25 PLXND1 KIF14 FMN1 OMD LMX1A EPHB2 CDH4 TBCE KIF5B VANGL2 LAMB1 SPTA1 PAX6 BMP7 SPTB SPON2 ETV1 MYO7A DLG4 HES1 LLGL1 ID1 NTN3 SLITRK2 MAPK3 SEMA3C AXL CLIC5 ISL1 RAB10 LRFN1 SEMA3A ERG SRF LRRC55 NFASC PTPRZ1 SLITRK3 PAFAH1B1 NKX2-8 FZD4 COL25A1 RELN STXBP1 CDH11 CYFIP1 UNC5B SLC11A2 LAMC1 SHH FYN TEK SLC9A6 LRRN1 VSIG1 NDN CREB1 CTNND2 MINK1 GRHL2 UNC5D OMG MEF2C PRELP CABP4 SLIT1 LRTM2 WNT3 NTN4 NLGN3 SPTBN4 BDNF SOX9 SIAH2 BAI1 PLXNB1 TRIM28 POU4F1 BAIAP2 SEC24B NRAS SEMA4A SIPA1L3 HEY1 ITGAV GAP43 LAMB2 ARX SEMA7A DAG1 PLOD3 GPC1 MAP6 ATP8A2 FEZ2 MYH9 EFNB1 SEMA3F SNAI2 SLC9A3R1 CDK5R1 BCL2 KIDINS220 HRH2 PTK2 MSX1 PLA2G10 EFNA5 BOC SLC1A3 CNTN4 NDEL1 MYH10 KIF5A ITGA8 PAX2 SLIT2 ILK PARVA SLITRK1 PPP3CB DCLK1 ISL2 TYRO3 TGFB2 CASP9 BRSK1 PLXNC1 RAC1 VEGFA RILPL1 VAX1 EFNA3 LINGO4 KERA ADCY1 CHL1 PRKCQ ITGB3 NR4A2 GSC WNT4 FAM83D GP5 DSCAM NOG RILPL2 PDZD7 UNC5C B3GNT2 FMOD ZNF280B GRB2 POU4F3 HIF1A WNT11 KIAA1598 TNMD TAL1 GLI2 EGR2 CHRNB2 PTPN6 FGFRL1 VAMP3 FLRT3 FEZ1 ALS2 RANBP9 LHFPL5 CTNNA2 NTNG1 UNK EPHB1 DSCAML1 STC1 EPHB3 ECM2 BMP4 BASP1 PARD6B STRC ROBO3 SLIT3 SRC LEF1 ROBO2 SOD1 SPTBN5 ARTN SOS1 PVRL1 SPTBN2 PROX1 GFRA3 LRFN3 WNT16 LOXL2 WNT7A PTEN GREM1 LAMA2 NKX2-1 SCN1B NRCAM PAK1 HNRNPAB TMEM100 SZT2 EPHA2 EP300 SEMA4F TBC1D20 STK11 FLOT1 RB1 LHX1 BCL11B HRAS FN1 GATA1 UNC5A CACNA1A SALL1 S100B RERE POU4F2 ZEB2 SHANK1 AMELX CNP NTNG2 CITED1 SPTAN1 S100A6 PAX3 FZD7 FBXO45 DRD2 ACTN1 LHX9 TOP2B LATS1 EPYC GBX1 APBB2 NEO1 PHOX2B GLI3 BMP2 EZR ERBB2 RAB1A EPHA5 SMAD4 DKK1 CCK SPTBN1 SFRP1 FERMT2 FOXB1 FLNB PTPRA SLITRK6 PALLD EFNA4 FZD3 NRXN3 WNT5A EFNB3 SRCIN1 EFNB2 SPAST GSK3B AFG3L2 HPRT1 CLIC4 MERTK MAPK8IP3 EPHA4 LRRC70 VASP ITGB7 MAP1B DVL1 TLR9 LGI1 RAB3A FEZF2 MET CHN1 NR4A3 NPTX1 ABL1 OTX2 CUL7 VPS33A FLRT2 KRAS UCHL1 PAX8 HGF COBL GATA3 PLXNA4 USP33 FGF8 PLXNB2 GBX2 CTNNB1 SEMA5B CCKAR NTN1 MAPT LUM PLXNA3 DOCK7 OGN EPHA7 SOX17 CASP3 SLITRK4 ZNF385A DPYSL5 ROBO1 USP9X NODAL KIF26B ZNF280D FERMT3 B3GNT1 HEG1 LHX2 OR10A4 CIB1 LRRC38 CELSR3 NRP1 RBPJ LPPR4 SPG11 KLF7 NRP2 SEMA6C ULK1 BVES C1GALT1C1 ULK2 NUMBL OLFM1 FRMD6 MATN2 RAB25 LRFN2 APBB1 PLXNB3 COL18A1 CELSR2 EVL RTN4 BMPR1B EFNA2 L1CAM WNT3A LHX3 LRRN2 TSKU DLX5 ETV4 SMO HEYL LAMC3 ANTXR1 GDNF DPYSL2 LRP4 ROCK1 SEMA6A KIF26A ATL1 PARD3 NTRK1 MATN1 LRFN4 NGFR DACT2 FER MEF2A RAB8A ZNF280C ATOH1 AKIP1 TGFBR3 HAS2 DCX APP NOTCH1 AMIGO1 LAMA5 ST14 OPHN1 DCC CLEC1B BTBD3 CXCL12 LHX4 ARHGEF26 ID2 NFIB ZFPM1 MAP2 SIX2 HOXA2 PTPRM PLXNA2 PLXNA1 STMN1 ARL13B SLITRK5 EXT1 LRFN5 RAPH1 VAX2 WDPCP FGFR2 BRSK2 PREX2 EPB41L5 LINGO2 LATS2 TNR RPS6KA5 NUMB VCL FOXF2 WNT2 TCTN1 ATP2B2 RBFOX2 NOTCH4 NBEAL2 PTPRO CSF1R PAK3 ITGB1 OR8A1 SCRIB VLDLR ANK3 LINGO3 RADIL LINGO1 CUL3 MAPK1 HMGA2 LIMS1 HEY2 PEAK1 EOMES ENAH ZNF280A FEZF1 TCF15 DRGX NRXN1 WNT8A SDC2 RNF165 TGFB1 KAL1 EPHA1 TNN MICALL2 SNAI1 MSX2 S100A4 CRMP1 TGFBR1 RTN4R SIAH1 GDF7 CLDN3 NEFH FARP1 WT1 EPHA8 ALCAM LOXL3 EFNA1 TUBB3 LRP6 CDK5 NR2E1 PTPN11 CRYGB ITGA4
2427	  94	NA	NA	0.144292	0.228967	0.2040245	0.158672	0.2527925	0.215952	1	1	1	1	1	1	GO_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	PINX1 BUB1B SRC APOBEC1 SNCA MCRS1 H2AFY SETMAR WAPAL ESPL1 MAD1L1 TAF7 PSMG2 SUPT6H TET1 ATAD2B RAD50 MTF2 HNRNPU TRIP12 JARID2 ZNF207 ERCC4 ATG5 DNMT1 UBR5 SPI1 NOC2L CENPF OTUB1 PHF2 SMARCB1 ATM ACD HNRNPA1 HNRNPC NBN APC USP17L2 SKI ASF1A TINF2 PHF1 PTTG2 SMG6 KDM4A TEX14 TTK RTEL1 TWIST1 PML BUB1 BUB3 DNMT3B SET TNKS CSNK2A1 ATAD2 AICDA UCN HMGA1 KLHL22 KDM1A TERF2IP PARP1 NAT10 TERF1 KDM3A SIN3A ZNF451 PTTG1 PLK1 UBE2B PHF8 PIF1 BRCA1 FOXP3 ERCC1 KDM5A CTBP1 TPR PIH1D1 TNKS2 GNL3L SIRT1 ZW10 XRCC5 BCOR CSNK2A2 PAX5 MECP2 MAD2L2 ATRX MAD2L1
2428	 120	NA	NA	0.267722	0.1416715	0.1972815	0.198597	0.1693955	0.151078	1	1	1	1	1	1	GO_COENZYME_BIOSYNTHETIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_COENZYME_BIOSYNTHETIC_PROCESS	ACOT11 DHFR MTHFS PNP ACLY PCBD1 THEM4 AFMID NDUFA9 ACSL3 PTPLB ASPDH FASN ACOT6 PANK2 TECR PPT1 GART PNPO UBIAD1 ACSBG1 PDHX QDPR ACSF3 PDHA1 DCAKD MAT2A COQ2 ACOT2 ACSL4 HAAO ACACB MTHFD1 SCD5 GPHN ACOT7 NMNAT1 PANK4 AGK FLAD1 ACACA GCH1 MAT2B SPR PTS PCBD2 COQ4 GCDH SLC25A16 KMO COQ9 ELOVL7 ATIC MOCOS ACSF2 MLYCD PANK1 ACSL6 ELOVL5 DHFRL1 PPCS ACOT4 ACOT9 SLC25A1 NADK COASY PTPLA MOCS2 PDSS2 NMNAT2 TPK1 NAMPT MTHFD2 ACOT8 DLAT ADCK3 COQ3 HSD17B12 DLD ACOT1 MAT1A MTHFD2L ACOT13 COQ6 ACSBG2 ACSL1 ACSL5 LIAS NAPRT1 FPGS PPCDC MOCS1 RFK KYNU NMNAT3 THEM5 COQ7 LIPT2 PDHA2 ME1 ELOVL6 PDHB SCD MTHFD1L MOCS3 ELOVL3 ATPIF1 PDSS1 ELOVL1 ELOVL2 ACSS2 PANK3 COQ5 QPRT NADSYN1 ACSS1 PPT2 ACOT12 PDXK NFS1
2429	  20	NA	NA	0.1196485	0.187437	0.1883305	0.1301365	0.1741935	0.1648035	1	1	1	1	1	1	GO_EPIBOLY	http://www.broadinstitute.org/gsea/msigdb/cards/GO_EPIBOLY	MSX2 TOR1A CEACAM1 MEGF8 RHOA TMEFF2 ACVRL1 FLNA RLTPR PDCD10 HBEGF LCP1 WNT7A DDR1 ITGA5 RHOC COL5A1 CYR61 SCNN1B ADAM17
2430	  94	NA	NA	0.98072	0.9815605	0.3139895	0.613026	0.271168	0.399714	1	1	1	1	1	1	GO_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	PGLYRP1 IL10 ADIPOQ ADCYAP1 PTGER4 TNFRSF1A CYP19A1 FOXP3 GHRL SMPDL3B PTPN2 ASH1L APCS C1QTNF3 ACP5 KLF4 APOD APOA1 RORA NLRP12 TNFRSF1B PTGIS RPS19 ETS1 SHARPIN NLRX1 GATA3 SERPINF1 HGF CHID1 ADRB2 SOCS5 MEFV MVK FAM132A TNFAIP6 IL2RA IL22RA2 WFDC1 TEK METRNL FAM105B SOCS3 DUSP10 CX3CR1 GPX1 IL4 ZC3H12A ABR PBK CALCRL SAA1 PRKCD CNR2 NLRP3 FEM1A NR1H3 IL20RB BCR PPARA TYRO3 INS NOV CD276 SERPINC1 SLIT2 GHSR NT5E GSTP1 SPN ADORA1 ELANE KRT1 RABGEF1 TNFAIP8L2 FOXF1 MAPK7 GBA IL12B PROC CUEDC2 ISL1 NLRP6 TNFAIP3 SMAD3 ADA PPARG NFKB1 NDFIP1 IL2 PPARD MMP26 APOE PSMB4
2431	  83	NA	NA	0.700731	0.683951	0.554309	0.7057035	0.5342395	0.620293	1	1	1	1	1	1	GO_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	PFN2 DOC2A RPH3AL RIMS3 SYTL2 LRRK2 NOTCH1 ZP4 SYT13 SPINK2 SYT12 C2CD4B SPINK8 KCNB1 SYT7 SEPT5 SYT14 RAB3GAP1 CACNA1G SYTL3 RIMS4 SYTL4 SYT1 SYN1 POMZP3 SYTL5 RPH3A PLB1 BRAF TC2N RAP1A B4GALT1 SYT2 SYT11 TRIM9 ADRA2A ATP2A2 SYT6 CDK5 NAPA SYT9 SYT3 RAB5A CACNA1I C2CD4C SYTL1 SPINK13 SYT10 STX1A IQCF1 ZP3 PLCB1 TMEM27 CDK5R2 RAB3A FMR1 SYT17 SYT5 SERPINA10 UNC13B SYT8 NLGN1 SCAMP5 SYT15 CRISP1 ARF1 CACNA1H C2CD4D SYT16 C2CD4A STXBP1 GLRA1 CACNA1A REST SPINK1 GRIK5 ZP2 STXBP3 C19orf26 TRPV6 STX1B SYT4 FAM170B
2432	  22	NA	NA	0.500352	0.549288	0.5300255	0.5276225	0.572894	0.561133	1	1	1	1	1	1	GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	GLI2 SLIT2 FBXO45 DCLK1 EPHA4 CHRNB2 PAFAH1B1 NFIB DCX TSKU CDH11 EPHB2 SPTBN4 SZT2 SCN1B ZEB2 NR2E1 DCC EPHB3 PLXNA4 EPHB1 NR4A2
2433	  24	NA	NA	0.600621	0.600621	0.600621	0.600621	0.600621	0.600621	1	1	1	1	1	1	GO_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	HMGB1 IL2RA OPRM1 IL1B HLA-DRB5 BDKRB2 HLA-DRB1 IL31RA CD6 ELANE GATA3 HMGB2 KDM6B TNF RASGRP1 IL5RA ICAM1 AHCY NPFF IL25 NOTCH1 RBPJ IL20RB CCR2
2434	  17	NA	NA	0.635516	0.635516	0.635516	1	1	1	1	1	1	1	1	1	GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	GATA5 GATA6 SPDEF C1GALT1 HIF1A NKX3-2 CDKN1A CDX2 HOXA5 SAV1 PTK6 YIPF6 C12orf5 TYMS KLF5 GATA4 PRDM1
2435	 110	NA	VCP	0.477503	0.462937	0.5252905	0.4587115	0.4495515	0.428381	1	1	1	1	1	1	GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS	PDE3B INPP5F SMUG1 NEIL1 VCP INPP5E NUDT3 DCTPP1 MPG OGG1 GPX1 UPP2 PON1 IMPA1 PRTFDC1 UPP1 SMPD1 MLYCD MTMR7 GPCPD1 UNG AMPD3 NT5E NUDT12 DUT NUDT15 SMPD4 PDE4D PNPLA6 NT5M NT5C1A ENTPD4 PDE4B PLCG2 ENPP7 NTHL1 PNPLA8 PNP PLA2G4C SMPD3 PDE8A PDE4A PDE7B ASPDH PLA2G4D IMPA2 GDA ENPP3 PLCG1 PDE5A SAMHD1 MBD4 ADA INPP5K PTEN NTSR1 PDE9A PDE3A CNP PDXP PDE2A SYNJ1 SMPDL3B NEIL2 APOA2 PLA2G15 PDE1B LIPG ABHD6 DERA PLA2G4F SMPDL3A MTMR2 GDE1 MUTYH GPD1L PDE8B NT5C1B ENPP2 NAPEPLD HPRT1 PLA2G4A LIPC PGM2 PLA2G4B NT5C2 GPD1 ENPP6 PDE10A INPP1 PLA2G4E NUDT9 NUDT16 ABHD12 PDE11A NUDT7 ENTPD2 ITPA TDG ANGPTL3 ENPP1 HINT1 PDE7A CAT NUDT5 XDH PDE4C NUDT1 NT5C ENTPD3
2436	  17	NA	NA	0.56192	0.56192	0.56192	1	1	1	1	1	1	1	1	1	GO_NEGATIVE_REGULATION_OF_BEHAVIOR	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_BEHAVIOR	NPY2R DRD1 TRH CRHR2 ADA MC4R DRD2 INS RETN ESR2 CRH GHRL ADORA1 UCN PTGER3 ARRDC3 PTGER4
2437	  14	NA	NA	0.1410075	0.0372205	0.0437985	0.0800685	0.027496	0.027822	1	1	1	1	1	1	GO_POSITIVE_REGULATION_OF_P38MAPK_CASCADE	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_P38MAPK_CASCADE	OPRK1 GADD45B PRMT1 XDH ZC3H12A GADD45G VEGFA MAP3K3 SASH1 GADD45A MAP3K4 GDF6 LEP BMP2
2438	  15	NA	NA	0.5725555	0.5725555	0.5725555	1	1	1	1	1	1	1	1	1	GO_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS	SPPL2A ADAM17 NCSTN NFKB1 MBTPS2 TRAF6 PSEN2 NGFR APH1A RELA RHBDD1 HM13 PSENEN APH1B MBTPS1
2439	  82	NA	NA	0.308954	0.2020935	0.2202095	0.181019	0.1596665	0.156325	1	1	1	1	1	1	GO_POSITIVE_REGULATION_OF_CHROMATIN_MODIFICATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_CHROMATIN_MODIFICATION	XBP1 BRD7 TADA2A JARID2 VEGFA MTF2 TET1 MUC1 TADA2B SART3 RNF40 CDK9 SMAD4 CTNNB1 RPS6KA5 NAP1L2 OGT ARRB1 LIF EED MYB SREBF1 ISL1 KAT2A DAXX CCNB1 EP300 RUVBL2 WBP2 KAT2B TRIM28 ATM SMARCB1 PPARGC1A MIER1 JDP2 SETDB1 TP53 DNMT1 MAPK3 NOS1 FOXP3 BRCA1 DMRTC2 PAX7 SIN3A ZNF304 BCL6 RTF1 KDM1A GCG AKAP8L RPS6KA4 RNF20 PAXIP1 DNMT3B SNW1 PHF19 C6orf89 UBE2N SNAI2 PML PAF1 AKAP8 CTR9 TGFB1 PHF1 PRKD2 AUTS2 NIPBL GATA3 WDR61 PRDM12 CHTOP HIST1H1B SIRT1 IL1B PIH1D1 PRKD1 TPR CTBP1 PIWIL2
2440	  18	NA	NA	0.6717265	0.6717265	0.6717265	1	1	1	1	1	1	1	1	1	GO_RESPONSE_TO_CAFFEINE	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RESPONSE_TO_CAFFEINE	HDAC2 RYR2 SEPN1 SLC8A1 DHODH CAD IL6 DNMT1 SDC2 GSTM2 CASQ2 PRKAA1 PPARG RYR3 PPARGC1A DNMT3B RYR1 IGF1
2441	  12	NA	NA	0.547246	0.547246	0.547246	0.547246	0.547246	0.547246	1	1	1	1	1	1	GO_DISTAL_TUBULE_DEVELOPMENT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DISTAL_TUBULE_DEVELOPMENT	WNK4 POU3F3 CALB1 PAX8 KLHL3 UMOD TFAP2B NOTCH1 PKD1 PAX2 JAG1 PKD2
2442	  55	NA	NA	0.1294165	0.4305615	0.413053	0.2312355	0.3408045	0.3274905	1	1	1	1	1	1	GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	CHST11 GRHL2 TGFBR2 TFAP2A PAX5 SMAD2 NDST1 NIPBL EIF4A3 SIX4 FGF4 INSIG1 MMP14 FGFR2 RAB23 WDR19 SMAD3 MMP16 TGFBR1 NODAL MED12 TGFB3 IRX5 SLC39A1 SETD2 MEGF8 HOXA1 DLX2 MSX2 TBX1 MTHFD1 HOXA2 FREM1 SIX2 RDH10 SPEF2 TBX15 WNT9B TWIST1 SIX1 RUNX2 TGFB1 PRRX1 FOXC2 INSIG2 PDGFRA GNAS MEF2C MTHFD1L GLI3 LHX1 TULP3 CTNNB1 SLC39A3 BMP4
2443	 200	NA	NA	0.8849755	0.8837945	0.9419675	0.9426185	0.8981475	0.9194665	1	1	1	1	1	1	GO_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	TAF3 ESRRB MNAT1 TWISTNB TAF5 MED25 MAML1 NR2C2AP TBX5 TBPL2 RXRG HIST1H4I TEAD4 NR4A3 PTRF NPPA CDK8 CCNH GTF2F1 NCOA6 POLR2C POLR2J ZNF45 TAF1B NR1D1 MED13 POLR2B POLR2D TAF12 MAML2 POLR2G POLR2A POLR2F MED23 RTF1 TEAD2 HIST1H4H HIST1H4E RORA RARG RXRB HIST2H4B POLR2E NR2F1 MED16 MED26 NR4A1 POLR2H GTF2H1 NR2F6 NOTCH1 WWTR1 MED24 TAF4B ERCC2 CCNC MAML3 ESRRG HIST1H4A SNAPC5 MED20 KAT2B NR4A2 TAF11 MED12 GTF2E1 PPARD POLRMT TEAD1 TAF1A MED17 CREBBP MAPK3 NR3C1 NR1H3 MED7 TBP RORC RSF1 HIST1H4J GTF2I TAF4 DACH2 YAP1 CD3EAP THRA POLR1A HIST1H4F TAF6 HIST1H4B GTF2H3 E2F3 TEAD3 POLR2K RXRA TAF1 NR6A1 GTF3C4 GTF2H2 POLR3H GTF2F2 UBTF TAF9 NR5A2 ESRRA TAF2 HNF4G NR1I3 POLR2L NR2E1 BRF2 NAT14 TAF7L TFAM HIST1H4C NR0B2 THRAP3 HIST2H4A RARA NR2C2 TFB2M NOTCH2 TAF1L MED14 NR1H2 RRN3 MED4 CRCP GTF2H4 POLR1C ZNRD1 TBPL1 THRB NR1I2 MAZ AR BRF1 SNW1 PGR SMARCA5 DACH1 NRBF2 HIST1H4D CDK7 TAF1C NOTCH3 RBPJ POLR1E RARB MED8 NRBP1 GTF2A1 MED6 NR1D2 E2F2 ESR2 TAF13 TAF6L NR3C2 GTF2A2 HIST1H4L POLR2I POLR3GL HNF4A TRIM28 TTF1 POLR1B NR2C1 PPARGC1A MED10 PPARG VDR MED30 TAF1D ERCC3 GTF2B TCF4 MED31 HIST4H4 NOTCH4 GTF2A1L TAF7 MED15 POLR3G CTGF NR0B1 POLR1D MED27 MED1 NR1H4 CDK9 NR5A1 RORB ESR1 GTF2E2 TAF9B TAF10 HIST1H4K PPARA GTF2H5
2444	  18	NA	NA	0.3792855	0.390691	0.390691	0.3886395	0.390691	0.390691	1	1	1	1	1	1	GO_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	CYP17A1 PPARGC1A DKK3 WNT4 BMP2 FFAR3 ATP1A1 CACNA1A TRERF1 REST STC2 AKR1C3 HIF1A ARNT BMP6 POR KDM1A BMP5
2445	  32	NA	NA	0.348302	0.4283425	0.416658	0.3828945	0.418145	0.4174695	1	1	1	1	1	1	GO_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	NT5M NUDT15 AK5 UNG DUT MUTYH DTYMK TBPL1 NEIL2 OGG1 RRM2B DERA SMUG1 NEIL1 SHMT1 AK2 MPG CMPK2 ADK NT5C DGUOK NUDT1 SAMHD1 ADA MBD4 TYMS RRM2 GUK1 TDG NUDT16 RRM1 NTHL1
2446	  11	NA	UNC13A	0.45177	0.45177	0.45177	1	1	1	1	1	1	1	1	1	GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION	STX1A STX1B RAB3GAP1 NLGN1 SNCA PTGER4 UNC13A SPHK1 TACR2 UNC13B DTNBP1
2447	  20	NA	NA	0.1043435	0.2296265	0.223681	0.1280795	0.168759	0.163103	1	1	1	1	1	1	GO_GENETIC_IMPRINTING	http://www.broadinstitute.org/gsea/msigdb/cards/GO_GENETIC_IMPRINTING	NDN IGF2 CTCF KDM1B PRMT7 DNMT3L EED BRCA1 DNMT3A ARID4B DIRAS3 ZFP57 MECP2 GSK3B ASIP CDKN1C KCNQ1 ARID4A GNAS CTCFL
2448	 239	NA	ANG	0.95463	0.954598	0.3159235	0.7400005	0.45214	0.564064	1	1	1	1	1	1	GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	BCL2L1 FAM9A KIAA0196 GDF9 PTCHD3 SIX5 PAQR7 FMN2 TSSK1B DND1 TMEM119 TBC1D20 PANK2 SLC26A6 CASP5 BBS4 STK11 LIN28A SOHLH2 PRDM1 SPO11 ITGB1 TMF1 ATM PSME4 TSSK2 PYGO2 SMARCA4 RFX2 PRKACA SPEM1 NUP210L RPS6KA2 CIB1 MLH1 DAZL ROBO2 GAPDHS FNDC3A TDRD1 DDX25 PTK2B RNASE9 SOS1 NPHP1 HMGB2 GPR149 HORMAD1 PLD6 SLC26A8 REC8 HIST1H2BA IZUMO1 TTC26 CTNNB1 DMC1 DHH BMP4 STRBP FAM9B ARRB1 SLIT3 SRC PRM1 DEAF1 SLIRP ETV5 WT1 FSHB ADAD1 GALNTL5 MAST2 ZBTB16 TARBP2 FANCG CDC25B ANG TGFBR1 RARA IQCF1 ZP3 CATSPER3 RNF17 CELF1 RXFP2 RPS6KB1 NSUN2 IL1B PRM2 RSPH1 TNP1 ERCC1 AGFG1 ING2 PDE3A INHBA SERPINA5 ZPBP2 AURKC HOOK1 TBPL1 HSPA2 ZNF830 BCL2 AMH CCDC63 BMPR1B PACRG NPM2 KLHL10 RAN NME5 ANGPT2 MEI1 TGFB1 SPESP1 TXNDC8 EREG SYCP3 CCNB1 ASPM TAF4B RPS6 CATSPERB WDR81 UBE2J1 ABHD2 YBX2 ACVR1 SPAG16 TTLL5 TRIP13 ROPN1B FOXO3 PCSK4 DZIP1 STRA8 SPANXB1 TDRD5 CATSPER1 POMZP3 KITLG PAQR5 INHBB FSHR CCDC155 PPAP2A SEPT4 PAQR8 CFTR CXADR SLC26A3 FSCN3 SLIT2 PDILT AFF4 FBXO5 CEP57 SPACA1 ZMIZ1 NEURL PLA2G3 KIAA0430 SFRP1 CATSPER4 CASC5 IQCG IL1A FOXC1 BAX DDX20 SMARCA2 FIGLA TSSK6 CHD5 INSL6 DIAPH2 PABPC1L SRPK1 DLD EIF2S2 BBS2 PPAP2B CENPI JAM3 ODF2 AKT1 PYGO1 FOSL1 SOHLH1 OCA2 SPAG6 MTOR ZMYND15 H1FNT ZGLP1 SYCP1 DMRT1 ARRB2 PVRL2 PIWIL2 DMRTC2 UBE2B FOXL2 RNF2 ACRBP CASP2 SPAM1 CD9 PIWIL1 KIT RHBDD1 BRCA2 CELF4 KDM3A BSPH1 CAPZA3 ADAM2 HEXB OSBP2 PRSS42 RNF8 CABYR PRDM14 MKKS WNT4 NANOS3 DPY19L2 CCNB1IP1 QKI FAM9C MSH2 INSL3 PAFAH1B1 CRISP1 MOV10L1 LGR5 FZD4 TIAL1
